Date,Adj Close,Label,Open,High,Low,Volume,Subjectivity,Polarity,compound,neg,pos,neu
2014-06-09,16943.099609,1,16926.080078,16970.169922,16912.919922,67130000,0.3281446872910288,-0.03455504522577693,-0.9954,0.144,0.059,0.797
2014-06-10,16945.919922,0,16940.400391,16946.339844,16897.439453,64560000,0.36272045855379187,-0.05329735850569186,-0.9818,0.117,0.058,0.825
2014-06-11,16843.880859,0,16943.160156,16943.160156,16821.849609,61860000,0.3232577093688204,0.07420100475656033,-0.9738,0.105,0.061,0.833
2014-06-12,16734.189453,1,16840.480469,16841.570312,16703.730469,72560000,0.47121212121212125,0.042090017825311944,-0.9953,0.171,0.044,0.785
2014-06-13,16775.740234,1,16734.640625,16787.890625,16718.599609,95220000,0.35278779862113196,0.049038500080166754,-0.9873,0.135,0.06,0.805
2014-06-16,16781.009766,1,16765.560547,16802.140625,16722.859375,77900000,0.349584736251403,0.04026374859708193,-0.0593,0.093,0.088,0.819
2014-06-17,16808.490234,1,16779.210938,16823.550781,16732.910156,63530000,0.3510822510822511,0.04151515151515151,-0.9796,0.154,0.114,0.732
2014-06-18,16906.619141,1,16806.119141,16911.410156,16755.289062,73720000,0.3510393342289894,-0.03411050156739813,-0.994,0.182,0.096,0.722
2014-06-19,16921.460938,1,16909.900391,16923.429688,16858.880859,80220000,0.3024027388733272,0.037980080921257396,-0.9877,0.129,0.069,0.801
2014-06-20,16947.080078,0,16920.619141,16978.019531,16920.619141,247350000,0.4287074829931972,-0.0076530612244897905,-0.9783,0.109,0.057,0.833
2014-06-23,16937.259766,0,16946.5,16954.269531,16896.089844,63640000,0.39225206611570246,-0.14834710743801652,-0.9961,0.198,0.04,0.762
2014-06-24,16818.130859,1,16934.619141,16969.699219,16805.230469,80220000,0.2969473055679952,-0.006892819823854304,-0.9954,0.206,0.094,0.7
2014-06-25,16867.509766,0,16817.679688,16883.539062,16799.410156,73920000,0.5118631368631368,0.09197469197469196,-0.9899,0.169,0.108,0.724
2014-06-26,16846.130859,1,16866.810547,16872.519531,16746.089844,63650000,0.39706744868035193,0.07922776148582598,-0.9885,0.123,0.054,0.822
2014-06-27,16851.839844,0,16846.900391,16862.730469,16773.839844,137690000,0.3547619047619048,0.04285714285714287,-0.9944,0.143,0.039,0.817
2014-06-30,16826.599609,1,16852.490234,16871.269531,16801.939453,90360000,0.3642597853535354,0.002880366161616162,-0.9972,0.208,0.053,0.739
2014-07-01,16956.070312,1,16828.529297,16998.699219,16828.529297,74050000,0.26042780748663097,0.021167557932263822,-0.9886,0.132,0.063,0.805
2014-07-02,16976.240234,1,16949.710938,16986.630859,16949.710938,57840000,0.22400731452455594,-0.07345872518286313,-0.9974,0.226,0.047,0.727
2014-07-03,17068.259766,0,16979.0,17074.650391,16979.0,66800000,0.36693404634581095,0.04625668449197861,-0.9743,0.139,0.082,0.779
2014-07-07,17024.210938,0,17063.830078,17063.830078,16992.449219,61480000,0.377398119122257,0.0557262277951933,-0.9814,0.148,0.078,0.774
2014-07-08,16906.619141,1,17022.089844,17022.089844,16874.789062,75250000,0.3658799533799533,0.036975524475524484,-0.9936,0.156,0.069,0.775
2014-07-09,16985.609375,0,16916.830078,16998.949219,16913.810547,67120000,0.2738888888888889,0.053989898989898984,-0.9961,0.176,0.03,0.795
2014-07-10,16915.070312,1,16980.349609,16980.349609,16805.380859,67510000,0.4099917443667444,0.11505681818181818,-0.9743,0.129,0.081,0.79
2014-07-11,16943.810547,1,16918.310547,16949.460938,16860.300781,61000000,0.32656539888682745,0.01839053803339518,-0.9918,0.176,0.071,0.753
2014-07-14,17055.419922,1,16950.929688,17088.429688,16950.929688,60570000,0.2206833964646464,0.018331755050505046,-0.987,0.132,0.055,0.813
2014-07-15,17060.679688,1,17055.029297,17120.339844,17006.390625,101730000,0.4196480938416423,0.04008797653958944,-0.9842,0.113,0.052,0.835
2014-07-16,17138.199219,0,17061.910156,17139.349609,17061.910156,111500000,0.31179653679653685,-0.028733766233766247,-0.9961,0.165,0.046,0.789
2014-07-17,16976.810547,1,17133.449219,17151.560547,16966.189453,99240000,0.3341269841269841,0.05966810966810966,-0.9894,0.155,0.064,0.782
2014-07-18,17100.179688,0,16978.160156,17113.509766,16977.519531,112530000,0.31564327485380117,-0.06673976608187136,-0.9962,0.182,0.047,0.771
2014-07-21,17051.730469,1,17095.109375,17095.109375,16974.339844,67590000,0.35614409400123687,0.048132343846629566,-0.9983,0.216,0.026,0.758
2014-07-22,17113.539062,0,17054.970703,17133.429688,17040.130859,77960000,0.4230069260241675,-0.025814176245210728,-0.9922,0.163,0.062,0.775
2014-07-23,17086.630859,0,17117.009766,17121.050781,17058.050781,73440000,0.34903096903096914,-0.03460206460206461,-0.9978,0.227,0.03,0.744
2014-07-24,17083.800781,0,17092.019531,17119.830078,17061.070312,66390000,0.3211538461538461,0.053846153846153835,-0.9976,0.188,0.03,0.782
2014-07-25,16960.570312,1,17079.5,17082.330078,16915.650391,67290000,0.34384286884286885,0.12484204984204986,-0.9921,0.159,0.064,0.777
2014-07-28,16982.589844,0,16956.910156,17001.380859,16877.720703,66190000,0.3018781565656566,-0.004636205808080815,-0.9823,0.114,0.047,0.839
2014-07-29,16912.109375,0,16984.330078,17056.460938,16912.109375,75980000,0.3066077441077441,0.05876473063973063,-0.9275,0.13,0.097,0.773
2014-07-30,16880.359375,0,16920.109375,16983.939453,16817.160156,77750000,0.38052669552669555,0.020562770562770557,-0.9934,0.182,0.068,0.75
2014-07-31,16563.300781,0,16869.630859,16869.630859,16563.300781,101670000,0.32088857323232317,-0.008838383838383845,-0.998,0.206,0.045,0.749
2014-08-01,16493.369141,1,16561.699219,16584.75,16437.070312,84860000,0.3259913954358399,0.06256079311634866,-0.9963,0.192,0.047,0.761
2014-08-04,16569.279297,0,16493.720703,16596.220703,16447.199219,76260000,0.34359079516974256,0.03229778992936888,-0.9957,0.157,0.032,0.811
2014-08-05,16429.470703,1,16559.970703,16559.970703,16369.549805,76630000,0.3084848484848485,0.01426767676767677,-0.9913,0.135,0.062,0.803
2014-08-06,16443.339844,0,16425.099609,16490.699219,16372.320312,78600000,0.36656703085274517,0.002350460386174668,-0.9984,0.203,0.025,0.772
2014-08-07,16368.269531,1,16448.289062,16504.349609,16333.780273,80430000,0.3244588744588744,0.07067099567099563,-0.9942,0.189,0.057,0.754
2014-08-08,16553.929688,1,16369.679688,16556.589844,16364.219727,82420000,0.34835164835164834,0.08956043956043955,-0.9882,0.162,0.041,0.797
2014-08-11,16569.980469,0,16557.269531,16627.990234,16557.269531,65560000,0.36941407429779516,-0.04291150709755362,-0.9975,0.185,0.039,0.776
2014-08-12,16560.539062,1,16565.550781,16589.310547,16518.060547,62770000,0.40522727272727266,0.021401515151515157,-0.9875,0.133,0.061,0.806
2014-08-13,16651.800781,1,16567.539062,16670.289062,16567.539062,66020000,0.3863399621212121,0.05842803030303031,-0.7046,0.114,0.112,0.775
2014-08-14,16713.580078,0,16657.320312,16714.220703,16651.669922,62370000,0.27663398692810454,-0.004575163398692815,-0.9705,0.111,0.076,0.813
2014-08-15,16662.910156,1,16717.009766,16775.269531,16575.419922,109180000,0.2591532976827094,0.06165775401069517,-0.9944,0.136,0.037,0.828
2014-08-18,16838.740234,1,16664.449219,16840.279297,16664.449219,75670000,0.276530303030303,0.026992424242424245,-0.9764,0.131,0.081,0.788
2014-08-19,16919.589844,1,16839.060547,16929.130859,16839.060547,67220000,0.2989216489216489,0.04663527163527163,-0.9954,0.167,0.049,0.784
2014-08-20,16979.130859,1,16910.029297,16994.890625,16896.550781,61960000,0.3387103174603174,-0.018538359788359778,-0.9912,0.141,0.047,0.812
2014-08-21,17039.490234,0,16983.880859,17074.589844,16983.880859,65160000,0.3529430517802612,0.04433621933621933,-0.9978,0.222,0.061,0.717
2014-08-22,17001.220703,1,17038.269531,17064.279297,16984.519531,64330000,0.20205761316872428,-0.03353909465020576,-0.997,0.185,0.052,0.763
2014-08-25,17076.869141,1,17011.810547,17124.740234,17011.810547,57400000,0.31779341029341035,0.06244648869648871,-0.9893,0.126,0.043,0.831
2014-08-26,17106.699219,1,17079.570312,17153.800781,17079.570312,50710000,0.3384486759486759,0.08022454272454271,-0.9907,0.166,0.07,0.764
2014-08-27,17122.009766,0,17111.029297,17134.599609,17090.609375,61690000,0.29658249158249156,0.007289562289562296,-0.9971,0.181,0.054,0.765
2014-08-28,17079.570312,1,17119.060547,17119.060547,17018.330078,51860000,0.22477954144620818,-0.033862433862433865,-0.9923,0.149,0.045,0.806
2014-08-29,17098.449219,0,17083.419922,17110.419922,17035.380859,81500000,0.3203763440860214,-0.034086021505376346,-0.9984,0.221,0.045,0.734
2014-09-02,17067.560547,1,17097.419922,17113.509766,17009.070312,64820000,0.40223905723905723,0.12402356902356902,-0.9838,0.114,0.051,0.834
2014-09-03,17078.279297,0,17067.240234,17151.890625,17060.210938,62770000,0.2909090909090909,0.1510822510822511,-0.9848,0.171,0.076,0.753
2014-09-04,17069.580078,1,17083.609375,17161.550781,17030.119141,68120000,0.2987945962083894,0.015849380504552917,-0.9895,0.146,0.064,0.79
2014-09-05,17137.359375,0,17065.890625,17137.359375,17009.619141,76630000,0.3799411525974026,0.016450216450216444,-0.9932,0.153,0.076,0.771
2014-09-08,17111.419922,0,17131.710938,17137.880859,17079.169922,65640000,0.22382697947214072,-0.017986314760508312,-0.9939,0.165,0.062,0.773
2014-09-09,17013.869141,1,17110.390625,17111.550781,16993.289062,69030000,0.30729517396184064,0.04971941638608306,-0.9959,0.175,0.046,0.78
2014-09-10,17068.710938,0,17016.050781,17080.269531,16974.570312,76780000,0.4097458964646465,0.06390467171717171,-0.6237,0.118,0.104,0.778
2014-09-11,17049.0,0,17057.410156,17057.410156,16983.880859,63650000,0.30644257703081235,0.03855042016806722,-0.9841,0.149,0.084,0.767
2014-09-12,16987.509766,1,17044.050781,17044.050781,16937.669922,82820000,0.37540246212121214,0.05543323863636365,-0.9784,0.142,0.086,0.772
2014-09-15,17031.140625,1,16988.759766,17051.849609,16951.380859,71740000,0.2958640458640458,0.05739967239967239,-0.9742,0.1,0.055,0.845
2014-09-16,17131.970703,1,17027.160156,17167.050781,16985.550781,73200000,0.33275803144224203,0.05449846206425153,-0.9855,0.131,0.079,0.79
2014-09-17,17156.849609,1,17131.009766,17221.109375,17089.009766,87810000,0.33427234530175703,0.07123758594346828,-0.9934,0.151,0.059,0.789
2014-09-18,17265.990234,1,17163.730469,17275.369141,17163.730469,85300000,0.36379706152433433,0.00027548209366391025,-0.9935,0.146,0.048,0.805
2014-09-19,17279.740234,0,17267.210938,17350.640625,17257.460938,349620000,0.3394287704632532,0.024625566004876354,-0.9861,0.147,0.072,0.781
2014-09-22,17172.679688,0,17271.710938,17277.880859,17159.359375,74300000,0.3579985119047619,0.04672619047619046,-0.9831,0.142,0.086,0.772
2014-09-23,17055.869141,1,17165.910156,17171.880859,17055.869141,77090000,0.3337509712509712,0.004623154623154625,-0.9821,0.141,0.06,0.799
2014-09-24,17210.060547,0,17056.640625,17226.599609,17033.929688,80530000,0.4227777777777778,0.0005555555555555657,-0.9473,0.132,0.094,0.774
2014-09-25,16945.800781,1,17204.859375,17204.859375,16945.800781,93520000,0.3670995670995671,0.09467941967941966,-0.9403,0.122,0.092,0.786
2014-09-26,17113.150391,0,16948.619141,17148.150391,16948.109375,74670000,0.4019607843137255,0.08357843137254901,-0.98,0.124,0.093,0.783
2014-09-29,17071.220703,0,17107.689453,17107.689453,16934.429688,70220000,0.31530880230880226,-0.004196248196248203,-0.9946,0.174,0.052,0.774
2014-09-30,17042.900391,0,17070.449219,17145.099609,17017.109375,102290000,0.4342198581560284,0.1120567375886525,-0.9946,0.132,0.055,0.813
2014-10-01,16804.710938,0,17040.460938,17041.160156,16776.130859,104240000,0.3394783877738425,0.0636785878263151,-0.986,0.109,0.037,0.854
2014-10-02,16801.050781,1,16808.269531,16857.25,16674.039062,75490000,0.33499999999999996,-0.06214285714285714,-0.9694,0.11,0.072,0.818
2014-10-03,17009.689453,0,16802.199219,17027.839844,16802.199219,87940000,0.4037037037037038,0.09764309764309767,-0.9888,0.161,0.065,0.774
2014-10-06,16991.910156,0,17010.339844,17099.390625,16930.380859,655450000,0.27355169340463453,0.0070409982174688066,-0.9865,0.152,0.086,0.762
2014-10-07,16719.390625,1,16988.25,16988.25,16715.789062,79420000,0.4406784881784882,0.02412753912753913,-0.9878,0.144,0.07,0.786
2014-10-08,16994.220703,0,16718.650391,17006.910156,16663.259766,106930000,0.35205211455211455,0.0812062937062937,-0.9742,0.123,0.073,0.804
2014-10-09,16659.25,0,16989.369141,16989.369141,16649.039062,93210000,0.3142105263157895,0.007719298245614034,-0.988,0.112,0.048,0.84
2014-10-10,16544.099609,0,16654.880859,16757.599609,16543.910156,136370000,0.3056020733652313,-0.018261562998405107,-0.996,0.177,0.052,0.772
2014-10-13,16321.070312,0,16535.429688,16602.410156,16310.469727,107830000,0.31666666666666665,0.015942028985507235,-0.9862,0.131,0.049,0.821
2014-10-14,16315.19043,0,16321.900391,16463.669922,16273.639648,110410000,0.2560485810485811,0.008328960601687876,-0.9872,0.157,0.046,0.797
2014-10-15,16141.740234,0,16313.299805,16313.299805,15855.120117,160380000,0.3480158730158731,-0.013134920634920636,-0.9937,0.157,0.075,0.768
2014-10-16,16117.240234,1,16137.139648,16211.120117,15935.219727,131670000,0.39857398873527905,0.0659805427547363,0.2462,0.093,0.088,0.819
2014-10-17,16380.410156,1,16118.389648,16427.380859,16118.389648,137910000,0.3550397800397801,0.05338130338130338,-0.9905,0.133,0.047,0.82
2014-10-20,16399.669922,1,16373.150391,16401.630859,16260.540039,94320000,0.36600529100529094,0.006569664902998244,-0.9898,0.168,0.07,0.762
2014-10-21,16614.810547,0,16406.029297,16620.779297,16405.769531,105110000,0.44029231711049893,0.04324762779308234,-0.9895,0.149,0.085,0.766
2014-10-22,16461.320312,1,16615.259766,16653.890625,16459.849609,92050000,0.3917721432007147,0.09113859685288254,0.2672,0.101,0.103,0.796
2014-10-23,16677.900391,1,16468.070312,16767.519531,16468.070312,99420000,0.2385416666666666,0.06666666666666668,-0.99,0.18,0.102,0.718
2014-10-24,16805.410156,1,16677.039062,16811.710938,16649.720703,90400000,0.3760551948051948,-0.02012987012987013,-0.9953,0.163,0.066,0.771
2014-10-27,16817.939453,1,16796.099609,16836.980469,16729.830078,72580000,0.3249222999222999,-0.08107031857031857,-0.9929,0.188,0.057,0.755
2014-10-28,17005.75,0,16825.189453,17006.449219,16825.189453,83870000,0.34570230364873217,0.0360095856524428,-0.9876,0.156,0.094,0.75
2014-10-29,16974.310547,1,17005.070312,17065.5,16895.380859,76450000,0.4284973798131693,0.19577352472089316,0.9913,0.085,0.145,0.77
2014-10-30,17195.419922,1,16968.140625,17223.960938,16920.759766,80180000,0.21235431235431232,-0.10405011655011655,-0.8865,0.072,0.047,0.88
2014-10-31,17390.519531,0,17208.779297,17395.539062,17208.779297,121610000,0.3389489896068843,0.00570460241512873,-0.9749,0.102,0.042,0.857
2014-11-03,17366.240234,1,17390.900391,17410.650391,17339.849609,80030000,0.23867521367521366,0.04145299145299146,-0.7988,0.076,0.057,0.867
2014-11-04,17383.839844,1,17368.810547,17397.230469,17278.359375,81390000,0.38966179653679656,0.05083603896103893,-0.9887,0.141,0.058,0.8
2014-11-05,17484.529297,1,17385.759766,17486.589844,17385.759766,76030000,0.4095695970695971,0.05105311355311355,-0.9932,0.177,0.078,0.745
2014-11-06,17554.470703,1,17491.660156,17560.310547,17440.349609,70670000,0.3842552509219176,-0.0732132836299503,-0.9968,0.193,0.058,0.749
2014-11-07,17573.929688,1,17558.580078,17575.330078,17493.369141,82860000,0.3587525252525253,0.06268686868686867,-0.9909,0.125,0.05,0.825
2014-11-10,17613.740234,1,17568.980469,17621.869141,17547.509766,71430000,0.35869218500797456,-0.016866028708133963,-0.9936,0.147,0.051,0.802
2014-11-11,17614.900391,0,17615.640625,17638.210938,17584.939453,52880000,0.3399866310160428,-0.007165775401069531,-0.7424,0.098,0.083,0.819
2014-11-12,17612.199219,1,17604.75,17626.710938,17536.169922,75980000,0.27999999999999997,0.0707142857142857,-0.9947,0.175,0.057,0.768
2014-11-13,17652.789062,0,17618.689453,17705.480469,17583.880859,80540000,0.2921315380525906,0.0015057457162720312,-0.9686,0.105,0.055,0.84
2014-11-14,17634.740234,1,17653.109375,17664.150391,17613.199219,72850000,0.2828201368523949,0.0007331378299120247,-0.9973,0.19,0.061,0.749
2014-11-17,17647.75,1,17631.849609,17675.070312,17606.810547,70330000,0.4059863945578231,0.0521768707482993,-0.992,0.175,0.055,0.771
2014-11-18,17687.820312,0,17643.089844,17735.710938,17642.029297,87420000,0.36690115440115445,-0.02090886544011545,-0.995,0.176,0.073,0.751
2014-11-19,17685.730469,1,17685.509766,17712.259766,17624.5,73780000,0.2795138888888889,0.06827651515151514,-0.9931,0.16,0.061,0.78
2014-11-20,17719.0,1,17677.320312,17720.439453,17603.890625,77740000,0.2723765432098766,0.004096520763187426,-0.9982,0.207,0.039,0.754
2014-11-21,17810.060547,1,17721.019531,17894.830078,17721.019531,140940000,0.40725400725400723,-0.0063180063180063055,-0.9934,0.158,0.068,0.774
2014-11-24,17817.900391,0,17812.630859,17855.269531,17793.189453,85510000,0.34345543345543345,0.048057220557220566,-0.9888,0.142,0.052,0.805
2014-11-25,17814.939453,1,17819.050781,17854.730469,17790.890625,88190000,0.42282695374800633,0.015510366826156299,-0.9958,0.215,0.113,0.672
2014-11-26,17827.75,1,17812.25,17833.759766,17791.160156,67450000,0.386875,0.053437500000000006,-0.9902,0.163,0.081,0.756
2014-11-28,17828.240234,0,17830.550781,17893.419922,17807.779297,80470000,0.34441786283891557,0.05183413078149919,-0.9957,0.179,0.066,0.755
2014-12-01,17776.800781,1,17827.269531,17827.269531,17726.550781,86390000,0.4202020202020202,0.053923853923853925,-0.9918,0.156,0.062,0.782
2014-12-02,17879.550781,1,17778.849609,17897.050781,17778.849609,81970000,0.4463340363340363,0.06237392237392238,0.0498,0.094,0.092,0.814
2014-12-03,17912.619141,0,17880.900391,17924.150391,17855.589844,99400000,0.34870414673046257,0.05827352472089315,-0.9961,0.137,0.048,0.815
2014-12-04,17900.099609,1,17910.019531,17937.960938,17814.810547,76270000,0.4303205972771189,-0.07567797540623628,-0.998,0.172,0.028,0.8
2014-12-05,17958.789062,0,17903.050781,17991.189453,17903.050781,79110000,0.2594930789375234,-0.008314627759072208,-0.9952,0.183,0.076,0.74
2014-12-08,17852.480469,0,17954.939453,17960.560547,17804.279297,88680000,0.30757816257816256,-0.012152477152477154,-0.9954,0.166,0.065,0.77
2014-12-09,17801.199219,0,17847.369141,17847.369141,17629.570312,100400000,0.29606481481481484,0.000694444444444445,-0.9912,0.154,0.075,0.771
2014-12-10,17533.150391,1,17797.990234,17797.990234,17508.099609,115100000,0.4274158249158249,-0.07474326599326601,-0.9979,0.223,0.065,0.711
2014-12-11,17596.339844,0,17534.300781,17758.509766,17534.300781,90100000,0.3779696313787223,0.06712826315099042,-0.9866,0.131,0.064,0.805
2014-12-12,17280.830078,0,17590.050781,17590.050781,17280.830078,121950000,0.3480927698032961,0.04461057947900052,0.466,0.144,0.153,0.703
2014-12-15,17180.839844,0,17285.740234,17403.539062,17115.279297,114050000,0.36752331679160943,-0.023091630591630594,-0.9921,0.151,0.072,0.776
2014-12-16,17068.869141,1,17173.070312,17427.439453,17067.589844,116640000,0.41911764705882354,0.028308823529411768,-0.9978,0.231,0.057,0.712
2014-12-17,17356.869141,1,17069.160156,17389.300781,17069.160156,118220000,0.2736111111111111,-0.013611111111111105,-0.9985,0.22,0.038,0.742
2014-12-18,17778.150391,1,17367.849609,17778.400391,17367.849609,123940000,0.4012121212121212,-0.03494949494949495,-0.998,0.199,0.052,0.749
2014-12-19,17804.800781,1,17778.019531,17874.029297,17746.550781,343690000,0.3294523306151213,0.01972717205275345,-0.9938,0.172,0.092,0.736
2014-12-22,17959.439453,1,17812.25,17962.779297,17812.25,98460000,0.29798517085751125,0.026853642811089613,-0.984,0.13,0.081,0.789
2014-12-23,18024.169922,1,17971.509766,18069.220703,17970.160156,82890000,0.4829153605015674,0.012460815047021945,-0.9949,0.181,0.082,0.737
2014-12-24,18030.210938,1,18035.730469,18086.240234,18027.779297,42870000,0.3359053497942387,-0.06399176954732512,-0.989,0.134,0.042,0.824
2014-12-26,18053.710938,0,18038.300781,18103.449219,18038.300781,52570000,0.3129500989966106,0.014191751401053714,-0.9946,0.171,0.077,0.751
2014-12-29,18038.230469,0,18046.580078,18073.039062,18021.570312,53870000,0.3233333333333333,0.0003846153846153935,-0.994,0.179,0.051,0.77
2014-12-30,17983.070312,0,18035.019531,18035.019531,17959.699219,47490000,0.3932239057239058,0.06669672919672918,-0.9922,0.16,0.064,0.776
2014-12-31,17823.070312,1,17987.660156,18043.220703,17820.880859,82840000,0.3290117928048962,0.026511419614867884,-0.9926,0.158,0.046,0.797
2015-01-02,17832.990234,0,17823.070312,17951.779297,17731.300781,76270000,0.3521124708624708,-0.011706002331002328,-0.9926,0.147,0.075,0.778
2015-01-05,17501.650391,0,17821.300781,17821.300781,17475.929688,116160000,0.32638655462184873,0.03824929971988797,-0.9973,0.171,0.05,0.779
2015-01-06,17371.640625,1,17504.179688,17581.050781,17262.369141,101870000,0.25791536050156744,0.013322884012539182,-0.9895,0.141,0.062,0.796
2015-01-07,17584.519531,1,17374.779297,17597.080078,17374.779297,91030000,0.4178616522366522,0.030690836940836932,-0.9968,0.178,0.058,0.765
2015-01-08,17907.869141,0,17591.970703,17916.039062,17591.970703,114890000,0.37110633360633355,-0.05716284466284467,-0.9994,0.311,0.049,0.639
2015-01-09,17737.369141,0,17911.019531,17915.320312,17686.089844,93390000,0.4618350168350169,0.05233445566778902,-0.9986,0.227,0.054,0.72
2015-01-12,17640.839844,0,17742.050781,17793.880859,17571.580078,92500000,0.2498816287878788,-0.08362926136363638,-0.9961,0.185,0.067,0.749
2015-01-13,17613.679688,0,17645.019531,17923.009766,17498.230469,99360000,0.37175160697887977,0.04897842056932966,-0.9956,0.205,0.07,0.726
2015-01-14,17427.089844,0,17609.060547,17609.060547,17264.900391,109180000,0.26322510822510825,0.010324675324675327,-0.9978,0.207,0.061,0.732
2015-01-15,17320.710938,1,17436.300781,17517.410156,17298.039062,94520000,0.3253653753653754,0.018841806341806346,-0.9789,0.114,0.061,0.825
2015-01-16,17511.570312,1,17320.0,17528.369141,17243.550781,140480000,0.35137767637767636,0.04506259506259505,-0.9979,0.226,0.098,0.676
2015-01-20,17515.230469,1,17516.960938,17588.699219,17346.730469,119600000,0.3624387817569636,0.08473752678298133,-0.9873,0.147,0.069,0.785
2015-01-21,17554.279297,1,17509.960938,17599.580078,17396.039062,95530000,0.29776612276612274,-0.02599067599067599,-0.9921,0.139,0.056,0.806
2015-01-22,17813.980469,0,17557.289062,17840.890625,17482.539062,111980000,0.3109030504379342,-0.03172631631933958,-0.9955,0.159,0.032,0.809
2015-01-23,17672.599609,1,17812.5,17812.5,17667.529297,97110000,0.2760125889436234,0.051573617952928294,-0.9923,0.183,0.078,0.739
2015-01-26,17678.699219,0,17668.109375,17696.359375,17567.599609,87220000,0.23930735930735933,0.08954545454545453,-0.9951,0.185,0.071,0.744
2015-01-27,17387.210938,0,17638.529297,17638.529297,17288.310547,135940000,0.3460367218987908,0.008318405732198829,-0.9966,0.212,0.077,0.711
2015-01-28,17191.369141,1,17402.910156,17484.410156,17189.0,115980000,0.3982517482517483,0.026719114219114215,-0.9893,0.139,0.057,0.805
2015-01-29,17416.849609,0,17195.289062,17433.130859,17136.300781,111690000,0.2694267801164353,0.015906851768920732,-0.9959,0.182,0.048,0.77
2015-01-30,17164.949219,1,17416.849609,17419.900391,17156.820312,168560000,0.31856060606060604,-0.035067783094098894,-0.9874,0.114,0.038,0.848
2015-02-02,17361.039062,1,17169.990234,17367.679688,17037.759766,108090000,0.36130725863284,-0.014716349541930934,-0.9948,0.155,0.058,0.787
2015-02-03,17666.400391,1,17369.970703,17670.759766,17369.970703,112860000,0.4608585858585858,-0.01893939393939395,-0.9527,0.101,0.055,0.844
2015-02-04,17673.019531,1,17664.990234,17782.220703,17603.210938,102560000,0.3675151515151516,-0.0033787878787878843,-0.9974,0.228,0.043,0.729
2015-02-05,17884.880859,0,17677.259766,17889.580078,17677.259766,79890000,0.3917142857142858,0.06933333333333334,-0.9349,0.11,0.082,0.807
2015-02-06,17824.289062,0,17881.539062,17951.089844,17764.400391,93610000,0.2927177177177177,0.030337155337155336,-0.9856,0.126,0.072,0.802
2015-02-09,17729.210938,1,17821.490234,17821.490234,17685.320312,81590000,0.24539835164835166,-0.03390567765567765,-0.9958,0.208,0.063,0.729
2015-02-10,17868.759766,0,17736.150391,17890.339844,17729.240234,89930000,0.34883449883449885,0.035334110334110345,-0.9864,0.176,0.107,0.716
2015-02-11,17862.140625,1,17867.859375,17897.210938,17759.650391,89890000,0.31824597324597326,-0.010721403221403214,-0.9953,0.149,0.033,0.818
2015-02-12,17972.380859,1,17862.140625,17975.650391,17862.140625,117160000,0.29351515151515156,0.01624242424242424,-0.9781,0.139,0.071,0.79
2015-02-13,18019.349609,1,17968.650391,18037.410156,17961.759766,85230000,0.5233094098883573,-0.04220893141945774,-0.9984,0.242,0.034,0.724
2015-02-17,18047.580078,0,18019.800781,18052.009766,17951.410156,98760000,0.4096666666666667,-0.043166666666666666,-0.9972,0.204,0.059,0.737
2015-02-18,18029.849609,0,18045.720703,18048.699219,17982.199219,75090000,0.3415552584670231,-0.044690285204991076,-0.9974,0.203,0.035,0.761
2015-02-19,17985.769531,1,18028.669922,18028.669922,17924.599609,79130000,0.3546950991395435,0.06595585484474374,-0.7991,0.129,0.116,0.755
2015-02-20,18140.439453,0,17985.769531,18144.289062,17878.369141,111390000,0.44574652777777773,0.04774305555555555,-0.9964,0.176,0.068,0.756
2015-02-23,18116.839844,1,18140.759766,18141.210938,18054.839844,83670000,0.39461636775922493,0.0818152958152958,-0.9704,0.123,0.076,0.801
2015-02-24,18209.189453,1,18112.570312,18231.089844,18098.730469,79310000,0.33668831168831165,0.08712537462537462,-0.983,0.135,0.074,0.791
2015-02-25,18224.570312,0,18208.669922,18244.380859,18182.759766,80480000,0.29449598021026596,0.05462146980004122,-0.9816,0.138,0.083,0.779
2015-02-26,18214.419922,0,18224.410156,18239.429688,18157.070312,81500000,0.380295566502463,-0.02034072249589491,-0.9936,0.173,0.048,0.779
2015-02-27,18132.699219,1,18213.259766,18213.259766,18132.380859,101110000,0.43503061978671737,0.137503959455179,-0.9345,0.097,0.066,0.837
2015-03-02,18288.630859,0,18134.050781,18288.630859,18122.589844,89790000,0.4057844065656566,0.037941919191919186,-0.9935,0.168,0.068,0.764
2015-03-03,18203.369141,0,18281.949219,18281.949219,18136.880859,83830000,0.3668518518518519,0.12439814814814815,-0.8805,0.113,0.089,0.798
2015-03-04,18096.900391,1,18203.369141,18203.369141,18029.5,80900000,0.24523172905525842,0.013814616755793216,-0.9976,0.171,0.036,0.793
2015-03-05,18135.720703,0,18096.900391,18160.349609,18087.650391,75840000,0.35816607634789444,0.09114029909484454,-0.9973,0.183,0.084,0.733
2015-03-06,17856.779297,1,18135.720703,18135.720703,17825.150391,113350000,0.33512506012506005,0.022073913740580403,-0.998,0.205,0.045,0.749
2015-03-09,17995.720703,0,17856.560547,18031.039062,17856.560547,85820000,0.2861026936026936,-0.03793771043771044,-0.989,0.136,0.046,0.818
2015-03-10,17662.939453,0,17989.560547,17989.560547,17662.939453,120450000,0.3255050505050505,0.029797979797979796,-0.975,0.122,0.068,0.81
2015-03-11,17635.390625,1,17662.939453,17731.779297,17627.0,102120000,0.3483433541766875,0.04758016674683341,-0.9853,0.161,0.091,0.748
